Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg),Marker No,X ,Y ,R
0.034,,-71.16,67.52,1260.27,6.96,8.10,172.78,0.00,914.00,669.00,80.00
0.119,,-71.16,67.52,1260.27,6.96,8.10,172.78,0.00,914.00,669.00,80.00
0.179,,-71.16,67.52,1260.27,6.96,8.10,172.78,0.00,914.00,669.00,80.00
0.229,,-71.16,67.52,1260.27,6.96,8.10,172.78,0.00,914.00,669.00,80.00
0.272,,-71.16,67.52,1260.27,6.96,8.10,172.78,0.00,914.00,669.00,80.00
0.315,,-71.16,67.52,1260.27,6.96,8.10,172.78,0.00,914.00,669.00,80.00
0.360,,-71.16,67.52,1260.27,6.96,8.10,172.78,0.00,914.00,669.00,80.00
0.404,,-71.16,67.52,1260.27,6.96,8.10,172.78,0.00,914.00,669.00,80.00
0.447,,-71.16,67.52,1260.27,6.96,8.10,172.78,0.00,914.00,669.00,80.00
0.489,,-71.16,67.52,1260.27,6.96,8.10,172.78,0.00,914.00,669.00,80.00
0.537,,-71.16,67.52,1260.27,6.96,8.10,172.78,0.00,914.00,669.00,80.00
0.600,,-71.06,67.68,1254.39,7.93,-10.00,-176.71,0.00,914.00,669.00,80.00
0.648,,-72.70,68.31,1265.28,6.74,3.85,169.52,0.00,914.00,669.00,80.00
0.699,,-73.40,68.67,1254.97,7.07,4.36,170.01,0.00,914.00,669.00,80.00
0.764,,-74.55,69.74,1252.23,8.45,-15.56,-176.74,0.00,914.00,669.00,80.00
0.840,,-78.63,71.78,1252.86,8.92,-15.25,-174.72,0.00,914.00,669.00,80.00
0.919,,-80.13,72.64,1259.15,9.21,-13.68,179.75,0.00,914.00,669.00,80.00
0.972,,-83.80,73.05,1265.60,8.58,1.39,165.28,0.00,914.00,669.00,80.00
1.021,,-87.53,71.10,1244.81,9.31,1.06,165.40,0.00,914.00,669.00,80.00
1.068,,-87.33,70.51,1240.68,9.93,-13.39,-175.00,0.00,914.00,669.00,80.00
1.117,,-88.93,69.37,1246.12,9.09,4.23,166.24,0.00,914.00,669.00,80.00
1.165,,-90.25,67.02,1236.63,9.10,4.36,164.44,0.00,914.00,669.00,80.00
1.217,,-91.61,63.68,1220.04,9.84,-14.47,-170.68,0.00,914.00,669.00,80.00
1.300,,-90.31,62.26,1209.76,10.18,-14.67,-170.89,0.00,914.00,669.00,80.00
1.386,,-83.16,57.94,1195.62,8.57,-12.16,-165.68,0.00,914.00,669.00,80.00
1.435,,-41.58,43.53,1163.96,2.09,-10.10,-157.73,0.00,914.00,669.00,80.00
1.484,,-13.08,32.51,1109.43,-2.62,-12.19,-152.66,0.00,914.00,669.00,80.00
1.534,,16.20,23.55,1129.72,-5.96,-7.59,-153.11,0.00,914.00,669.00,80.00
1.581,,40.35,14.51,1107.70,-9.37,-4.97,-149.25,0.00,914.00,669.00,80.00
1.627,,56.90,11.21,1141.61,-10.50,-4.11,-154.49,0.00,914.00,669.00,80.00
1.676,,79.73,3.75,1132.63,-13.66,-3.50,-154.62,0.00,914.00,669.00,80.00
1.724,,94.17,-2.38,1109.08,-16.11,-0.40,-149.86,0.00,914.00,669.00,80.00
1.770,,111.87,-7.63,1121.38,-18.36,-0.86,-154.54,0.00,914.00,669.00,80.00
1.818,,120.43,-10.26,1149.31,-19.02,9.02,154.44,0.00,914.00,669.00,80.00
1.864,,127.92,-13.02,1152.14,-20.80,9.96,155.86,0.00,914.00,669.00,80.00
1.914,,129.42,-13.45,1159.29,-20.02,8.37,156.86,0.00,914.00,669.00,80.00
1.966,,132.64,-14.45,1169.48,-19.66,4.19,-159.88,0.00,914.00,669.00,80.00
2.013,,138.19,-13.15,1172.38,-21.40,3.66,-162.05,0.00,914.00,669.00,80.00
2.060,,141.03,-12.65,1158.48,-21.20,5.64,-158.43,0.00,914.00,669.00,80.00
2.104,,155.42,-13.61,1243.10,-21.22,6.67,-179.18,0.00,914.00,669.00,80.00
2.149,,161.26,-11.20,1167.62,-23.98,4.84,-162.62,0.00,914.00,669.00,80.00
2.193,,167.94,-10.42,1170.43,-25.34,3.56,-163.19,0.00,914.00,669.00,80.00
2.241,,180.71,-8.37,1183.39,-26.22,6.46,-166.41,0.00,914.00,669.00,80.00
2.292,,182.20,-6.46,1152.37,-27.24,5.33,-160.44,0.00,914.00,669.00,80.00
2.341,,190.85,-5.85,1184.85,-27.56,5.17,-166.98,0.00,914.00,669.00,80.00
2.386,,197.35,-2.38,1158.46,-29.55,3.63,-162.83,0.00,914.00,669.00,80.00
2.431,,212.17,2.09,1180.59,-31.83,11.60,157.04,0.00,914.00,669.00,80.00
2.476,,221.20,6.42,1186.48,-33.70,13.05,158.12,0.00,914.00,669.00,80.00
2.521,,226.24,10.77,1186.86,-33.90,6.55,-170.52,0.00,914.00,669.00,80.00
2.564,,230.16,14.11,1192.56,-34.70,10.91,158.90,0.00,914.00,669.00,80.00
2.608,,225.78,16.56,1155.25,-34.48,0.31,-166.54,0.00,914.00,669.00,80.00
2.654,,236.86,21.74,1201.53,-35.14,3.66,-178.14,0.00,914.00,669.00,80.00
2.698,,239.82,23.81,1207.38,-34.90,4.56,-175.23,0.00,914.00,669.00,80.00
2.743,,242.88,25.24,1213.63,-36.43,13.86,163.32,0.00,914.00,669.00,80.00
2.791,,243.66,25.79,1214.81,-37.00,13.54,162.52,0.00,914.00,669.00,80.00
2.835,,245.43,26.30,1222.61,-35.59,10.26,163.67,0.00,914.00,669.00,80.00
2.886,,245.57,25.88,1226.16,-36.30,15.93,165.90,0.00,914.00,669.00,80.00
2.933,,246.51,25.20,1232.93,-34.54,8.52,-178.67,0.00,914.00,669.00,80.00
2.980,,243.60,24.25,1223.63,-36.23,18.08,168.10,0.00,914.00,669.00,80.00
3.025,,241.13,21.93,1234.34,-34.83,15.56,166.79,0.00,914.00,669.00,80.00
3.071,,238.36,21.11,1232.86,-33.40,11.33,-177.98,0.00,914.00,669.00,80.00
3.116,,237.38,20.47,1239.89,-34.09,18.77,169.75,0.00,914.00,669.00,80.00
3.161,,232.44,18.39,1229.62,-32.31,7.26,-174.73,0.00,914.00,669.00,80.00
3.208,,231.17,17.44,1236.04,-30.96,6.49,164.73,0.00,914.00,669.00,80.00
3.255,,231.84,17.33,1244.25,-31.24,7.20,-178.03,0.00,914.00,669.00,80.00
3.302,,226.06,16.29,1229.55,-31.03,8.43,162.19,0.00,914.00,669.00,80.00
3.348,,224.07,16.69,1231.83,-30.11,8.95,160.20,0.00,914.00,669.00,80.00
3.390,,226.43,17.19,1247.36,-30.64,4.55,176.24,0.00,914.00,669.00,80.00
3.439,,223.08,18.50,1243.72,-30.14,14.62,178.28,0.00,914.00,669.00,80.00
3.484,,219.19,20.15,1231.11,-30.26,11.13,-177.52,0.00,914.00,669.00,80.00
3.528,,219.66,20.98,1236.20,-29.59,7.64,162.51,0.00,914.00,669.00,80.00
3.580,,221.60,22.98,1241.54,-29.50,4.65,176.22,0.00,914.00,669.00,80.00
3.626,,222.37,24.19,1243.63,-29.64,6.14,-174.89,0.00,914.00,669.00,80.00
3.675,,221.12,24.62,1238.85,-30.07,7.09,-178.02,0.00,914.00,669.00,80.00
3.702,,221.62,25.10,1244.18,-30.15,14.37,178.42,1.00,181.00,630.00,67.00
3.747,,220.81,25.46,1244.57,-30.33,7.25,178.78,1.00,181.00,630.00,67.00
3.791,,219.23,25.15,1238.26,-31.02,16.70,173.97,1.00,181.00,630.00,67.00
3.833,,220.12,25.11,1244.13,-30.14,14.36,178.49,1.00,181.00,630.00,67.00
3.879,,218.92,24.63,1236.40,-29.58,7.47,162.31,1.00,181.00,630.00,67.00
3.922,,217.94,23.99,1230.89,-30.17,9.92,162.69,1.00,181.00,630.00,67.00
3.964,,218.91,23.92,1238.97,-30.06,7.09,-178.02,1.00,181.00,630.00,67.00
4.008,,217.31,24.30,1235.66,-29.85,10.08,166.36,1.00,181.00,630.00,67.00
4.050,,216.83,24.32,1238.82,-29.48,10.39,-176.35,1.00,181.00,630.00,67.00
4.093,,216.21,24.23,1238.15,-28.67,0.23,178.91,1.00,181.00,630.00,67.00
4.137,,213.82,24.51,1234.88,-29.91,14.15,166.19,1.00,181.00,630.00,67.00
4.181,,212.19,25.72,1244.16,-28.69,5.79,-177.65,1.00,181.00,630.00,67.00
4.225,,203.95,26.69,1234.33,-27.18,7.61,162.89,1.00,181.00,630.00,67.00
4.268,,195.52,28.02,1226.95,-27.02,3.23,-171.84,1.00,181.00,630.00,67.00
4.312,,184.36,29.81,1238.38,-24.62,5.96,-174.10,1.00,181.00,630.00,67.00
4.409,,142.94,31.67,1215.06,-18.73,4.94,-164.00,1.00,181.00,630.00,67.00
4.849,,-145.66,-20.96,1250.26,16.27,-19.19,-167.61,1.00,181.00,630.00,67.00
4.896,,-164.54,-22.39,1262.39,17.43,-20.09,-167.87,1.00,181.00,630.00,67.00
4.942,,-189.96,-21.75,1246.53,20.27,-24.78,-168.85,1.00,181.00,630.00,67.00
4.988,,-219.46,-21.04,1278.24,24.79,-23.49,-174.55,1.00,181.00,630.00,67.00
5.033,,-227.17,-19.99,1277.23,26.30,-25.69,-177.87,1.00,181.00,630.00,67.00
5.081,,-242.30,-15.96,1273.67,28.08,-23.96,-176.85,1.00,181.00,630.00,67.00
5.128,,-249.68,-11.38,1274.13,30.14,-21.02,-179.34,1.00,181.00,630.00,67.00
5.173,,-254.77,-6.02,1269.11,31.92,-25.84,174.49,1.00,181.00,630.00,67.00
5.219,,-260.30,-0.85,1276.13,32.51,-22.90,175.99,1.00,181.00,630.00,67.00
5.266,,-261.31,4.15,1265.62,33.13,-19.98,179.18,1.00,181.00,630.00,67.00
5.358,,-264.04,9.83,1261.17,33.16,-22.11,178.03,1.00,181.00,630.00,67.00
5.407,,-269.01,12.82,1269.91,33.48,-22.17,174.81,1.00,181.00,630.00,67.00
5.730,,-277.44,3.36,1250.65,34.55,-20.53,-179.68,1.00,181.00,630.00,67.00
5.785,,-279.17,-1.46,1241.99,31.42,3.85,167.27,1.00,181.00,630.00,67.00
5.839,,-282.31,-5.12,1240.78,35.31,-20.85,179.86,1.00,181.00,630.00,67.00
5.887,,-281.73,-7.97,1229.28,35.20,-21.85,-177.81,1.00,181.00,630.00,67.00
5.933,,-281.88,-10.48,1222.98,36.72,-27.48,175.71,1.00,181.00,630.00,67.00
5.979,,-284.85,-12.89,1230.72,35.83,-22.45,-178.07,1.00,181.00,630.00,67.00
6.024,,-283.09,-14.20,1219.14,35.75,-23.60,-176.43,1.00,181.00,630.00,67.00
6.070,,-280.48,-15.30,1206.39,36.36,-25.10,-177.65,1.00,181.00,630.00,67.00
6.116,,-283.43,-16.16,1219.64,35.05,-22.94,-173.46,1.00,181.00,630.00,67.00
6.164,,-281.34,-17.11,1209.90,36.24,-24.48,-174.97,1.00,181.00,630.00,67.00
6.212,,-284.91,-17.33,1223.83,36.22,-26.34,-179.74,1.00,181.00,630.00,67.00
6.258,,-284.09,-18.42,1219.82,32.82,0.69,162.86,1.00,181.00,630.00,67.00
6.305,,-283.43,-17.78,1218.87,35.68,-23.50,-176.06,1.00,181.00,630.00,67.00
6.351,,-284.66,-18.09,1226.56,35.71,-24.57,-179.07,1.00,181.00,630.00,67.00
6.399,,-282.46,-17.67,1218.21,32.82,2.68,163.79,1.00,181.00,630.00,67.00
6.449,,-279.37,-16.83,1216.27,36.48,-24.58,-179.52,1.00,181.00,630.00,67.00
6.502,,-281.43,-16.20,1239.53,35.02,-22.70,-177.56,1.00,181.00,630.00,67.00
6.556,,-280.16,-15.98,1236.49,35.76,-23.60,179.34,1.00,181.00,630.00,67.00
6.605,,-284.53,-14.64,1279.73,35.00,-17.42,178.45,1.00,181.00,630.00,67.00
6.652,,-277.20,-13.05,1258.08,35.84,-23.16,176.78,1.00,181.00,630.00,67.00
6.700,,-278.92,-12.42,1269.47,35.91,-26.08,174.69,1.00,181.00,630.00,67.00
6.748,,-283.83,-10.97,1294.47,35.49,-23.99,172.17,1.00,181.00,630.00,67.00
6.793,,-284.71,-10.07,1300.25,35.67,-21.98,170.94,1.00,181.00,630.00,67.00
6.842,,-288.64,-8.85,1321.68,34.27,-20.68,175.13,1.00,181.00,630.00,67.00
6.888,,-287.03,-7.73,1316.39,32.96,0.07,176.15,1.00,181.00,630.00,67.00
6.980,,-292.51,-5.86,1337.77,35.24,-17.88,170.13,1.00,181.00,630.00,67.00
7.026,,-294.21,-4.90,1339.29,36.04,-18.60,169.60,1.00,181.00,630.00,67.00
7.121,,-298.37,-1.81,1339.56,36.70,-20.67,165.79,1.00,181.00,630.00,67.00
7.354,,-307.84,5.03,1345.09,36.16,-5.97,-178.65,1.00,181.00,630.00,67.00
7.400,,-309.17,5.24,1348.30,36.85,-6.84,-178.82,1.00,181.00,630.00,67.00
7.493,,-311.04,4.58,1349.46,36.02,-3.15,176.71,1.00,181.00,630.00,67.00
7.539,,-311.17,3.61,1351.42,38.75,-17.82,167.67,1.00,181.00,630.00,67.00
7.630,,-311.56,1.02,1348.84,36.05,-1.21,-179.91,1.00,181.00,630.00,67.00
7.676,,-311.07,-1.34,1348.29,39.22,-22.02,166.62,1.00,181.00,630.00,67.00
7.724,,-309.76,-3.57,1341.57,37.77,-14.94,161.17,1.00,181.00,630.00,67.00
7.771,,-311.80,-5.32,1348.78,36.16,-4.12,177.69,1.00,181.00,630.00,67.00
7.818,,-311.55,-8.65,1347.54,36.74,-5.77,-179.41,1.00,181.00,630.00,67.00
7.865,,-311.76,-9.50,1348.26,38.74,-18.39,162.51,1.00,181.00,630.00,67.00
7.910,,-311.48,-12.21,1347.08,36.82,-6.73,-178.78,1.00,181.00,630.00,67.00
7.960,,-314.19,-14.28,1356.28,36.44,-12.37,179.67,1.00,181.00,630.00,67.00
8.009,,-310.49,-15.69,1341.96,37.25,-13.51,-179.68,1.00,181.00,630.00,67.00
8.034,,-311.53,-16.36,1345.21,36.01,-3.06,-177.58,2.00,322.00,498.00,82.00
8.080,,-311.46,-18.34,1344.80,35.96,-2.49,-177.94,2.00,322.00,498.00,82.00
8.128,,-310.86,-19.27,1343.37,37.17,-12.41,179.61,2.00,322.00,498.00,82.00
8.175,,-308.49,-19.93,1330.93,36.17,1.03,-177.93,2.00,322.00,498.00,82.00
8.223,,-312.23,-20.92,1346.41,36.80,-6.66,-178.76,2.00,322.00,498.00,82.00
8.270,,-308.35,-21.49,1329.36,36.23,2.89,-179.32,2.00,322.00,498.00,82.00
8.315,,-308.63,-21.89,1331.52,38.72,-21.36,166.00,2.00,322.00,498.00,82.00
8.363,,-308.63,-21.89,1331.52,38.72,-21.36,166.00,2.00,322.00,498.00,82.00
8.410,,-308.63,-21.89,1331.52,38.72,-21.36,166.00,2.00,322.00,498.00,82.00
8.457,,-305.44,-22.08,1319.45,39.44,-21.10,165.82,2.00,322.00,498.00,82.00
8.506,,-306.88,-22.78,1327.35,38.61,-23.38,167.48,2.00,322.00,498.00,82.00
8.553,,-306.85,-23.43,1330.66,36.27,-3.86,178.83,2.00,322.00,498.00,82.00
8.605,,-308.70,-25.17,1341.23,35.43,-5.47,-179.30,2.00,322.00,498.00,82.00
8.662,,-305.97,-27.82,1338.28,36.83,-18.28,174.98,2.00,322.00,498.00,82.00
8.709,,-292.59,-45.66,1320.87,36.73,-21.07,170.89,2.00,322.00,498.00,82.00
8.757,,-283.21,-52.09,1298.26,37.48,-26.83,170.92,2.00,322.00,498.00,82.00
8.805,,-281.06,-57.65,1299.49,36.71,-26.59,175.70,2.00,322.00,498.00,82.00
8.853,,-275.58,-68.74,1300.10,33.57,-24.65,-179.84,2.00,322.00,498.00,82.00
8.900,,-272.25,-81.36,1312.05,32.18,-22.90,-178.67,2.00,322.00,498.00,82.00
8.954,,-264.16,-91.62,1298.61,32.03,-29.61,179.58,2.00,322.00,498.00,82.00
9.007,,-259.28,-103.12,1303.36,29.24,-28.17,-179.18,2.00,322.00,498.00,82.00
9.056,,-253.58,-112.59,1297.11,27.39,8.09,175.90,2.00,322.00,498.00,82.00
9.104,,-250.41,-118.80,1293.38,26.10,6.25,172.88,2.00,322.00,498.00,82.00
9.155,,-246.97,-124.43,1288.01,26.33,7.98,173.02,2.00,322.00,498.00,82.00
9.205,,-238.95,-129.05,1264.56,24.63,-33.83,-170.21,2.00,322.00,498.00,82.00
9.254,,-236.62,-131.98,1263.92,24.53,-33.84,-169.98,2.00,322.00,498.00,82.00
9.305,,-232.47,-131.27,1246.61,25.16,-33.65,-168.55,2.00,322.00,498.00,82.00
9.353,,-235.46,-133.08,1265.57,24.64,-30.93,-168.33,2.00,322.00,498.00,82.00
9.404,,-232.56,-130.01,1247.08,25.32,-30.93,-166.92,2.00,322.00,498.00,82.00
9.455,,-231.63,-125.42,1240.43,24.94,-32.41,-167.37,2.00,322.00,498.00,82.00
9.507,,-235.91,-123.68,1250.50,25.32,-29.33,-166.95,2.00,322.00,498.00,82.00
9.558,,-235.12,-119.43,1231.99,25.24,8.36,167.21,2.00,322.00,498.00,82.00
9.608,,-235.84,-117.33,1227.21,25.78,9.52,168.84,2.00,322.00,498.00,82.00
9.660,,-238.50,-115.49,1230.77,25.56,7.98,168.44,2.00,322.00,498.00,82.00
9.712,,-236.26,-112.39,1214.74,25.77,8.47,165.76,2.00,322.00,498.00,82.00
9.763,,-239.58,-112.72,1228.19,25.35,7.18,165.08,2.00,322.00,498.00,82.00
9.813,,-239.48,-112.11,1227.66,25.74,6.68,166.48,2.00,322.00,498.00,82.00
9.860,,-237.52,-110.32,1217.63,25.24,-31.90,-164.08,2.00,322.00,498.00,82.00
9.906,,-238.77,-110.20,1220.44,26.11,7.25,165.18,2.00,322.00,498.00,82.00
9.953,,-238.39,-109.64,1222.10,26.13,-30.16,-165.32,2.00,322.00,498.00,82.00
10.001,,-240.40,-110.66,1233.32,26.32,-29.66,-166.66,2.00,322.00,498.00,82.00
10.047,,-240.34,-111.17,1233.36,27.09,2.00,162.55,2.00,322.00,498.00,82.00
10.094,,-238.23,-109.73,1225.10,26.08,-32.40,-167.26,2.00,322.00,498.00,82.00
10.141,,-237.28,-109.61,1221.97,26.09,-29.99,-165.11,2.00,322.00,498.00,82.00
10.188,,-236.48,-109.69,1217.03,25.56,7.12,165.19,2.00,322.00,498.00,82.00
10.235,,-238.50,-109.98,1230.12,25.23,-29.98,-164.75,2.00,322.00,498.00,82.00
10.259,,-238.02,-109.84,1228.68,25.44,-31.38,-165.34,3.00,574.00,235.00,77.00
10.305,,-236.12,-108.95,1218.81,25.05,-30.57,-163.64,3.00,574.00,235.00,77.00
10.350,,-237.79,-108.99,1225.66,25.90,8.21,166.77,3.00,574.00,235.00,77.00
10.397,,-239.62,-109.40,1234.28,25.74,6.01,164.59,3.00,574.00,235.00,77.00
10.443,,-257.74,-117.07,1326.32,28.04,-4.50,175.31,3.00,574.00,235.00,77.00
10.489,,-237.31,-107.45,1222.24,26.14,-29.92,-165.20,3.00,574.00,235.00,77.00
10.537,,-237.33,-107.29,1220.66,26.09,7.34,165.04,3.00,574.00,235.00,77.00
10.583,,-238.05,-107.74,1228.10,25.71,6.76,166.28,3.00,574.00,235.00,77.00
10.629,,-237.22,-107.71,1234.33,25.91,4.18,165.31,3.00,574.00,235.00,77.00
10.680,,-232.97,-107.18,1226.35,24.62,6.09,164.69,3.00,574.00,235.00,77.00
10.740,,-229.71,-106.58,1221.50,25.39,-31.82,-166.82,3.00,574.00,235.00,77.00
10.792,,-213.72,-114.93,1208.02,22.18,-28.41,-158.16,3.00,574.00,235.00,77.00
10.839,,-208.88,-117.67,1199.62,21.00,-29.24,-158.09,3.00,574.00,235.00,77.00
10.887,,-203.73,-125.61,1209.61,20.28,-26.65,-154.50,3.00,574.00,235.00,77.00
10.935,,-191.16,-136.29,1195.82,19.61,4.98,157.11,3.00,574.00,235.00,77.00
10.980,,-176.08,-152.67,1193.25,18.31,7.23,159.07,3.00,574.00,235.00,77.00
11.026,,-166.37,-162.96,1190.32,16.32,5.56,154.83,3.00,574.00,235.00,77.00
11.075,,-151.42,-175.26,1179.42,10.65,-23.24,-139.39,3.00,574.00,235.00,77.00
11.123,,-141.45,-186.60,1181.83,8.49,-24.72,-139.56,3.00,574.00,235.00,77.00
11.168,,-129.39,-196.93,1175.90,11.54,7.14,153.97,3.00,574.00,235.00,77.00
11.216,,-112.81,-208.23,1169.75,9.04,7.22,153.40,3.00,574.00,235.00,77.00
11.262,,-91.94,-220.52,1171.25,6.55,7.19,153.49,3.00,574.00,235.00,77.00
11.304,,-79.05,-227.39,1170.99,5.49,8.09,152.99,3.00,574.00,235.00,77.00
11.350,,-67.87,-233.95,1176.29,3.37,7.90,153.84,3.00,574.00,235.00,77.00
11.396,,-50.52,-238.77,1163.90,1.21,7.66,153.80,3.00,574.00,235.00,77.00
11.443,,-40.17,-243.39,1174.03,-2.33,-11.05,-131.54,3.00,574.00,235.00,77.00
11.491,,-34.73,-241.86,1162.35,-3.69,-11.40,-131.18,3.00,574.00,235.00,77.00
11.537,,-27.77,-243.69,1171.24,1.15,5.88,155.15,3.00,574.00,235.00,77.00
11.584,,-20.47,-242.51,1174.18,0.91,4.90,155.23,3.00,574.00,235.00,77.00
11.679,,0.98,-242.92,1190.68,-4.21,-3.18,-134.41,3.00,574.00,235.00,77.00
11.727,,10.78,-238.31,1162.89,-3.57,5.80,154.88,3.00,574.00,235.00,77.00
11.774,,17.24,-244.36,1188.79,-3.93,4.75,158.23,3.00,574.00,235.00,77.00
11.821,,19.15,-242.94,1180.66,-5.17,-1.49,-133.14,3.00,574.00,235.00,77.00
11.868,,20.41,-248.37,1196.65,-4.36,4.84,158.23,3.00,574.00,235.00,77.00
11.914,,20.12,-248.29,1189.19,-4.49,4.01,157.84,3.00,574.00,235.00,77.00
11.960,,20.42,-251.60,1196.29,-4.35,4.79,158.36,3.00,574.00,235.00,77.00
12.007,,19.68,-252.85,1194.42,-4.60,5.61,159.04,3.00,574.00,235.00,77.00
12.052,,18.74,-254.80,1189.79,-4.23,3.19,157.51,3.00,574.00,235.00,77.00
12.100,,18.18,-260.19,1212.48,-4.30,5.33,161.44,3.00,574.00,235.00,77.00
12.146,,16.15,-258.74,1195.42,-4.29,4.96,160.22,3.00,574.00,235.00,77.00
12.192,,13.62,-263.23,1206.84,-3.37,3.46,160.41,3.00,574.00,235.00,77.00
12.240,,10.76,-264.77,1208.79,-2.56,3.14,159.08,3.00,574.00,235.00,77.00
12.288,,8.26,-269.70,1229.98,-5.00,-3.80,-139.22,3.00,574.00,235.00,77.00
12.334,,8.16,-266.91,1215.61,-4.52,-1.72,-136.50,3.00,574.00,235.00,77.00
12.380,,7.72,-267.27,1215.20,-3.23,3.93,161.14,3.00,574.00,235.00,77.00
12.425,,7.82,-270.73,1231.91,-2.58,5.21,163.26,3.00,574.00,235.00,77.00
12.470,,7.96,-268.60,1223.89,-2.77,4.33,162.60,3.00,574.00,235.00,77.00
12.518,,7.69,-271.09,1241.42,-2.09,5.61,164.93,3.00,574.00,235.00,77.00
12.564,,8.05,-269.41,1240.71,-2.97,5.49,164.79,3.00,574.00,235.00,77.00
12.610,,8.04,-269.03,1240.71,-2.97,5.60,164.79,3.00,574.00,235.00,77.00
12.656,,8.40,-268.31,1239.97,-2.39,6.33,163.74,3.00,574.00,235.00,77.00
12.702,,9.00,-271.42,1259.76,-4.53,-3.21,-143.17,3.00,574.00,235.00,77.00
12.748,,8.28,-269.55,1249.36,-2.47,5.97,166.40,3.00,574.00,235.00,77.00
12.805,,8.06,-268.07,1242.49,-2.69,4.84,165.84,3.00,574.00,235.00,77.00
12.858,,7.56,-271.02,1251.69,-2.27,4.89,165.73,3.00,574.00,235.00,77.00
12.903,,6.79,-270.67,1249.23,-2.47,6.04,166.47,3.00,574.00,235.00,77.00
12.950,,5.62,-273.35,1258.94,-4.23,-4.07,-141.86,3.00,574.00,235.00,77.00
12.997,,5.30,-272.18,1249.13,-2.47,5.98,166.55,3.00,574.00,235.00,77.00
13.044,,5.08,-270.92,1240.66,-2.10,5.49,164.79,3.00,574.00,235.00,77.00
13.091,,5.08,-270.92,1240.66,-2.10,5.49,164.79,3.00,574.00,235.00,77.00
13.137,,5.32,-273.29,1251.55,-2.28,4.81,165.84,3.00,574.00,235.00,77.00
